# B1 跳过清单（translator-a · t3）：pending.tsv 第 2–272 行不可译条目，逐条标注类别；不产出词条，留在 pending.tsv 属设计预期
# 列：line<TAB>scope<TAB>file<TAB>source<TAB>category
76	docs	CHANGELOG.md	read:repository:bitbucket	S4 路径/标识符
83	docs	CHANGELOG.md	staging → [support]	S4 路径/标识符
86	docs	CHANGELOG.md	write:repository:bitbucket	S4 路径/标识符
87	docs	CHANGELOG.md	xattr -cr	S5 CLI/脚本
88	docs	docs/Architecture.md	{ code, message }	S13 纯占位符
89	docs	docs/Architecture.md	features/*	S4 路径/标识符
91	docs	docs/Architecture.md	packages/forge	S4 路径/标识符
92	docs	docs/Architecture.md	src/core/ipc.ts	S4 路径/标识符
93	docs	docs/Coding-Standards.md	{ code, message }	S13 纯占位符
94	docs	docs/Coding-Standards.md	clippy -D warnings	S5 CLI/脚本
95	docs	docs/Coding-Standards.md	docs: …	S10 演示/示例数据
96	docs	docs/Coding-Standards.md	feat(graph): …	S10 演示/示例数据
97	docs	docs/Coding-Standards.md	fix(engine): …	S10 演示/示例数据
98	docs	docs/Coding-Standards.md	tests/unit	S4 路径/标识符
100	docs	docs/Contributing.md	packages/core/src/ai/providers.ts	S4 路径/标识符
101	docs	docs/Contributing.md	src/shared/highlight.ts	S4 路径/标识符
102	docs	docs/Contributing.md	tests/git_engine.rs	S4 路径/标识符
103	docs	docs/Development.md	.github/workflows/release.yml	S4 路径/标识符
104	docs	docs/Development.md	blocking()	S5 CLI/脚本
105	docs	docs/Development.md	corepack enable	S5 CLI/脚本
106	docs	docs/Development.md	docs/assets	S4 路径/标识符
107	docs	docs/Development.md	packages/core/src/ai/cliAgents.ts	S4 路径/标识符
108	docs	docs/Development.md	packages/core/src/ai/providers.ts	S4 路径/标识符
109	docs	docs/Development.md	pnpm dev	S5 CLI/脚本
110	docs	docs/Development.md	pnpm icons	S5 CLI/脚本
111	docs	docs/Development.md	pnpm install	S5 CLI/脚本
112	docs	docs/Development.md	pnpm install:mac	S5 CLI/脚本
113	docs	docs/Development.md	pnpm release:mac	S5 CLI/脚本
114	docs	docs/Development.md	pnpm tauri:build	S5 CLI/脚本
115	docs	docs/Development.md	pnpm tauri:dev	S5 CLI/脚本
116	docs	docs/Development.md	pnpm test	S5 CLI/脚本
117	docs	docs/Development.md	pnpm test:e2e	S5 CLI/脚本
118	docs	docs/Development.md	pnpm test:watch	S5 CLI/脚本
119	docs	docs/Development.md	pnpm typecheck	S5 CLI/脚本
120	docs	docs/Development.md	pnpm website	S5 CLI/脚本
121	docs	docs/Development.md	pnpm website:build	S5 CLI/脚本
122	docs	docs/Development.md	pnpm website:images	S5 CLI/脚本
123	docs	docs/Development.md	pnpm website:preview	S5 CLI/脚本
124	docs	docs/Development.md	src/core/demo.ts	S4 路径/标识符
125	docs	docs/Development.md	src/core/ipc.ts	S4 路径/标识符
126	docs	docs/Development.md	status: "conflicts"	S3 代码片段
127	docs	docs/Development.md	tauri dev	S5 CLI/脚本
128	docs	docs/Development.md	tests/git_engine.rs	S4 路径/标识符
129	docs	docs/Distribution.md	.github/workflows/release.yml	S4 路径/标识符
130	docs	docs/Distribution.md	.github/workflows/website.yml	S4 路径/标识符
131	docs	docs/Distribution.md	[Unreleased]	S15 元标记
134	docs	docs/Distribution.md	apps/website/src/content.config.ts	S4 路径/标识符
135	docs	docs/Distribution.md	auto_updates true	S4 路径/标识符
136	docs	docs/Distribution.md	brew install --cask angkorgit	S5 CLI/脚本
137	docs	docs/Distribution.md	bundle.createUpdaterArtifacts: true	S4 路径/标识符
138	docs	docs/Distribution.md	Casks/angkorgit.rb	S4 路径/标识符
139	docs	docs/Distribution.md	chmod +x AngKorGit_*.AppImage	S5 CLI/脚本
140	docs	docs/Distribution.md	docs/Launch-Checklist.md	S4 路径/标识符
141	docs	docs/Distribution.md	features/updater/check.ts	S4 路径/标识符
142	docs	docs/Distribution.md	process:default	S4 路径/标识符
143	docs	docs/Distribution.md	shasum -a 256	S5 CLI/脚本
144	docs	docs/Distribution.md	TAURI_SIGNING_PRIVATE_KEY(_PASSWORD)	S4 路径/标识符
145	docs	docs/Distribution.md	tauri.conf.json → plugins.updater.pubkey	S4 路径/标识符
146	docs	docs/Distribution.md	tccutil reset All dev.angkorgit.app	S5 CLI/脚本
148	docs	docs/Distribution.md	updater:default	S4 路径/标识符
150	docs	docs/Distribution.md	xattr -cr	S5 CLI/脚本
151	docs	docs/Distribution.md	xattr -cr /Applications/AngKorGit.app	S5 CLI/脚本
154	docs	docs/Getting-Started.md	chmod +x AngKorGit_*.AppImage	S5 CLI/脚本
155	docs	docs/Getting-Started.md	git remote -v	S5 CLI/脚本
157	docs	docs/Launch-Checklist.md	.github/workflows/website.yml	S4 路径/标识符
158	docs	docs/Launch-Checklist.md	%{http_code}\n	S3 代码片段
159	docs	docs/Launch-Checklist.md	apps/website/public/CNAME	S4 路径/标识符
160	docs	docs/Launch-Checklist.md	apps/website/src/layouts/Base.astro	S4 路径/标识符
162	docs	docs/Launch-Checklist.md	SITE_BASE=/	S4 路径/标识符
163	docs	docs/Roadmap.md	.angkorgit/review.md	S4 路径/标识符
164	docs	docs/Roadmap.md	(cherry picked from commit …)	S9 git 原始输出
165	docs	docs/UI-Guidelines.md	--background	S5 CLI/脚本
170	docs	README.md	apps/desktop	S4 路径/标识符
171	docs	README.md	apps/website	S4 路径/标识符
173	docs	README.md	chmod +x	S5 CLI/脚本
174	docs	README.md	docs/assets/conflict.png	S4 路径/标识符
175	docs	README.md	docs/assets/demo.gif	S4 路径/标识符
176	docs	README.md	docs/assets/diff.png	S4 路径/标识符
177	docs	README.md	docs/assets/graph.png	S4 路径/标识符
178	docs	README.md	docs/assets/worktree.png	S4 路径/标识符
181	docs	README.md	packages/core	S4 路径/标识符
186	e2e	tests/e2e/smoke.spec.ts	**://www.gravatar.com/**	S4 路径/标识符
187	e2e	tests/e2e/smoke.spec.ts	000096aaaaaa	S7 哈希/base64
189	e2e	tests/e2e/smoke.spec.ts	aside button[title="feature"]	S12 选择器/SVG
190	e2e	tests/e2e/smoke.spec.ts	aside button[title="feature"] span.truncate	S12 选择器/SVG
195	e2e	tests/e2e/smoke.spec.ts	button span.truncate	S12 选择器/SVG
204	e2e	tests/e2e/smoke.spec.ts	const palette = mergedThemePalette();	S12 选择器/SVG
205	e2e	tests/e2e/smoke.spec.ts	const palette = useThemePalette();	S12 选择器/SVG
206	e2e	tests/e2e/smoke.spec.ts	ControlOrMeta+f	S11 快捷键键名
207	e2e	tests/e2e/smoke.spec.ts	ControlOrMeta+k	S11 快捷键键名
208	e2e	tests/e2e/smoke.spec.ts	Explains the why.	S10 演示/示例数据
209	e2e	tests/e2e/smoke.spec.ts	feat(graph): virtualize commit rows	S10 演示/示例数据
210	e2e	tests/e2e/smoke.spec.ts	feat(worktrees): list, create and remove linked worktrees	S10 演示/示例数据
211	e2e	tests/e2e/smoke.spec.ts	feature/parallel agents	S10 演示/示例数据
212	e2e	tests/e2e/smoke.spec.ts	fix(diff): handle renamed files in word diff	S10 演示/示例数据
217	e2e	tests/e2e/smoke.spec.ts	h2, p	S4 路径/标识符
219	e2e	tests/e2e/smoke.spec.ts	img[src*="gravatar"]	S12 选择器/SVG
221	e2e	tests/e2e/smoke.spec.ts	iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAADUlEQVR42mP8z8BQDwAEhQGAhKmMIQAAAABJRU5ErkJggg==	S7 哈希/base64
238	e2e	tests/e2e/smoke.spec.ts	temple gold	S8 品牌/主题名
241	meta	apps/desktop/package.json	tsc --noEmit	S5 CLI/脚本
242	meta	apps/desktop/package.json	tsc --noEmit && vite build	S5 CLI/脚本
243	meta	apps/desktop/package.json	vite preview	S5 CLI/脚本
244	meta	apps/desktop/package.json	workspace:*	S4 路径/标识符
245	meta	apps/desktop/src-tauri/Cargo.toml	AngKorGit Contributors	S8 品牌/主题名
246	meta	apps/desktop/src-tauri/tauri.conf.json	dW50cnVzdGVkIGNvbW1lbnQ6IG1pbmlzaWduIHB1YmxpYyBrZXk6IEJCOTlBMDVERkYyNjQ4NQpSV1NGWlBMZkJacTVDNUpPR0lTZmxaNEJxSXNKMU0vVmRCQ3JFWG5NdFNLNHlta09hRUUxcC9lNgo=	S7 哈希/base64
247	meta	apps/desktop/src-tauri/tauri.conf.json	icons/128x128.png	S4 路径/标识符
248	meta	apps/desktop/src-tauri/tauri.conf.json	icons/32x32.png	S4 路径/标识符
249	meta	apps/desktop/src-tauri/tauri.conf.json	icons/icon.icns	S4 路径/标识符
250	meta	apps/desktop/src-tauri/tauri.conf.json	icons/icon.ico	S4 路径/标识符
251	meta	apps/desktop/src-tauri/tauri.conf.json	pnpm build	S5 CLI/脚本
252	meta	apps/desktop/src-tauri/tauri.conf.json	pnpm dev:vite	S5 CLI/脚本
253	meta	package.json	install:mac	S5 CLI/脚本
254	meta	package.json	playwright test -c tests/e2e/playwright.config.ts	S5 CLI/脚本
255	meta	package.json	pnpm -r build	S5 CLI/脚本
256	meta	package.json	pnpm -r lint	S5 CLI/脚本
257	meta	package.json	pnpm -r typecheck	S5 CLI/脚本
258	meta	package.json	release:mac	S5 CLI/脚本
259	meta	package.json	tauri:build	S5 CLI/脚本
260	meta	package.json	test:watch	S5 CLI/脚本
261	meta	package.json	vitest run	S5 CLI/脚本
262	meta	package.json	website:build	S5 CLI/脚本
263	meta	package.json	website:images	S5 CLI/脚本
264	meta	package.json	website:preview	S5 CLI/脚本
265	rust	apps/desktop/src-tauri/src/account_check.rs	{email}:{token}	S13 纯占位符
266	rust	apps/desktop/src-tauri/src/account_check.rs	{scheme}://{host}/api/v4/personal_access_tokens/self	S4 路径/标识符
267	rust	apps/desktop/src-tauri/src/account_check.rs	{scheme}://{host}/api/v4/user	S4 路径/标识符
268	rust	apps/desktop/src-tauri/src/account_check.rs	application/vnd.github+json	S4 路径/标识符
269	rust	apps/desktop/src-tauri/src/account_check.rs	Basic {basic}	S13 纯占位符
270	rust	apps/desktop/src-tauri/src/account_check.rs	Bearer {token}	S13 纯占位符
272	rust	apps/desktop/src-tauri/src/ai_cli.rs	.asdf/shims	S4 路径/标识符
