# skip.tsv — v011b ui-web 不可译清单（batch1/batch2 裁决 + t2 复用）
# 列：scope<TAB>source<TAB>category
ui	${(el.scrollTop / el.scrollHeight) * 100}%	code：滚动百分比计算（DiffMinimap.tsx:140）
ui	translateY(${item.start - outputMargin}px)	css：transform 值（ConflictResolver.tsx:1226）
ui	translateY(${item.start - scrollMargin}px)	css：transform 值（WorkingCopyPanel.tsx:188）
ui	translateY(${item.start - topMargin}px)	css：transform 值（ConflictResolver.tsx:956）
ui	${(error as { message?: string }).message ?? error}	code：纯错误占位符（SettingsDialog.tsx:101）
ui	${commit.author.name} <${commit.author.email}>	ident：作者姓名+邮箱格式串（GraphRow.tsx:500），保留原文
ui	Basic ${btoa(`${identity}:${token}`)}	code：HTTP Basic 认证头（AccountsTab.tsx:129）
ui	${remoteName ?? 'origin'}/	code：远端分支前缀拼接（CreatePrDialog.tsx:82）
ui	${w.name}${w.branch ? ` · ${w.branch}` : ''}	code：纯占位符拼接（CommandPalette.tsx:398）
ui	Cherry-picked ${oids.length} commits (demo)	demo：演示模式 toast，e2e 断言引用（smoke.spec.ts:150），保持英文
ui	Cherry-picked (demo)	demo：演示模式 toast，e2e 断言引用（smoke.spec.ts:130），保持英文
ui	Merged ${name} (demo)	demo：演示模式 toast（ipc.ts demo 分支），保持英文
ui	Rebased onto ${upstream} (demo)	demo：演示模式 toast（ipc.ts demo 分支），保持英文
ui	Rebase complete (demo)	demo：演示模式 toast（ipc.ts demo 分支），保持英文
ui	Pushed to ${remote} (demo)	demo：演示模式 toast（ipc.ts demo 分支），保持英文
ui	Fetched ${remote} (demo)	demo：演示模式 toast（ipc.ts demo 分支），保持英文
ui	Pulled ${branch} (demo)	demo：演示模式 toast（ipc.ts demo 分支），保持英文
ui	Pushed tag ${tag} (demo)	demo：演示模式 toast（ipc.ts demo 分支），保持英文
ui	Reverted (demo)	demo：演示模式 toast（ipc.ts demo 分支），保持英文
ui	'JetBrains Mono', monospace	css：字体族字符串（TerminalPanel.tsx:19）
ui	Bearer ${token}	code：HTTP Authorization 认证头（AccountsTab.tsx:146）
ui	(folder: TreeFolder	code：TS 函数签名（FileTree.tsx:109）被 JSX 扫描误报
ui	): number	code：TS 函数签名（ConflictResolver.tsx:113）被 JSX 扫描误报
ui	): string	code：TS 函数签名（AccountsTab.tsx:99）被 JSX 扫描误报
ui	\b \b	code：终端退格控制序列（TerminalPanel.tsx:45）
ui	gitlab.example.com	ident：示例占位域名（placeholder），保留英文
ui	v1.0.0	ident：版本号示例（placeholder），保留原文
ui	sk-…	ident：API 密钥前缀示例（placeholder），保留原文
ui	Esc	key：快捷键键名，保留原文
ui	Home / End	key：快捷键键名，保留原文
ui	A / C	key：快捷键键名，保留原文
ui	K / P	key：快捷键键名，保留原文
ui	P / N	key：快捷键键名，保留原文
ui	SSH	term：协议名，保留英文
ui	AngKorGit v${version}	brand：品牌名 + 版本号，保留原文
ui	使用本机已安装的 AI CLI——Claude Code、Codex、Gemini CLI、OpenCode 或 Antigravity——以其自身的登录与配额运行，无需 API 密钥。	cjk：已中文化（dict 词条 target 重扫）
ui	AI 请求失败：${(error as { message?: string } | null)?.message ?? String(error)}	cjk：已中文化（dict:140 target）
ui	请安装 Claude Code、Codex CLI、Gemini CLI、OpenCode 或 Antigravity CLI，然后重新扫描。	cjk：已中文化
ui	具有 read:repository:bitbucket + write:repository:bitbucket 权限范围的 API 令牌	cjk：已中文化
ui	无法切换到 ${main.name}：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:775 target）
ui	无法打开 ${held.name}：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:139 target）
ui	无法在 Finder 中显示文件：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:776 target）
ui	无法打开 ${wt.name}：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:778 target）
ui	无法打开 ${file}：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:781 target）
ui	无法读取 ${file}：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:782 target）
ui	${label} 失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:124 target）
ui	无法加载 diff：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:137 target）
ui	丢弃失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:749 target）
ui	中止失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:143 target）
ui	保存失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:790 target）
ui	克隆失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:378 target）
ui	刷新失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:144 target）
ui	变基失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:786 target）
ui	合并失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:788 target）
ui	应用失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:789 target）
ui	拣选失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:527 target）
ui	提交失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:557 target）
ui	无法打开：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:784 target）
ui	更新失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:141 target）
ui	清除失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:370 target）
ui	移除失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:787 target）
ui	继续失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:369 target）
ui	连接失败：${(error as { message?: string }).message ?? error}	cjk：已中文化（dict:785 target）
ui	将 user.name 和 user.email 写入 ${repo.name}/.git/config	cjk：已中文化（dict target）
ui	具有“read_repository” + “write_repository”权限范围的个人访问令牌	cjk：已中文化（dict target）
ui	AngKorGit 崩溃了：	cjk：已中文化（ErrorBoundary.tsx:17）
ui	Atlassian 账户邮箱	cjk：已中文化（AccountsTab.tsx:491）
website	" viewBox="0 0 24 24" fill="none" stroke="currentColor" stroke-width="2" stroke-linecap="round" stroke-linejoin="round" aria-hidden="true">	code：SVG 属性片段（icons.ts:44）
website	一个词，AngKorGit。也有人写作 Angkor Git、angkorgit 或 GitAngkor，指的都是这个应用。angkorgit.app 是唯一的官方网站，代码托管在 GitHub 的 cheat2001/angkorgit 仓库。	cjk：已中文化（Questions.astro:6）
website	-o "$env:TEMP\\AngKorGit-setup.exe"; Start-Process "$env:TEMP\\AngKorGit-setup.exe"	command：PowerShell 命令（Install.astro:68）
website	Start-Process "$env:TEMP\\AngKorGit-setup.exe"	command：PowerShell 命令（Install.astro:66）
website	-o "$env:TEMP\\AngKorGit-setup.exe"	command：PowerShell 命令（Install.astro:65）
website	AngKorGit（Angkor Git）——快速、免费的 Git 客户端与 Git GUI，支持 macOS、Windows 和 Linux	cjk：已中文化（site.ts:21）
website	return render(rows, { palette, animate: true });	code：mock 演示代码（Conflicts.astro:10）
website	export function drawGraph(rows: Row[]) {	code：mock 演示代码（Conflicts.astro:8）
website	import { render } from './renderer';	code：mock 演示代码（Conflicts.astro:6）
website	const palette = useThemePalette();	code：mock 演示代码（Conflicts.astro:10）
website	return render(rows, { colors });	code：mock 演示代码（Conflicts.astro:11）
website	const colors = legacyColors();	code：mock 演示代码（Conflicts.astro:11）
website	Tauri 2 · Rust · libgit2 · React	brand：技术栈名称列表，保留原文（Footer.astro:59）
website	scale(${frame.clientWidth / w})	code：CSS transform 表达式（Frame.astro:17）
website	Intel 与 Apple Silicon，单文件	cjk：已中文化（Install.astro:10）
website	WIP on main: experiment …	demo：mock stash 消息示例，保持英文（Sidebar.astro:29）
website	AngKorGit 还是 Angkor Git？	cjk：已中文化（Questions.astro:5）
website	feature/* → feat(scope):	ident：分支前缀→提交规范示例，保留原文（AiSection.astro:63）
website	angkorgit-feature-di…	demo：mock 分支名（Sidebar.astro:18）
website	angkorgit-fix-stash…	demo：mock 分支名（Sidebar.astro:19）
website	macOS, Windows, Linux	brand：平台名称列表，保留原文（Base.astro:24）
website	## 1. DNS（Hostinger）	cjk：已中文化（Launch-Checklist.md:6）
website	AppImage、.deb 和 .rpm	ident：打包格式名称，保留原文（Install.astro:22）
website	Windows（PowerShell）	cjk：已中文化（Install.astro:63）
website	Mac（Homebrew）	cjk：已中文化（Install.astro:13）
website	angkorgit.app	ident：域名，保留原文（HeroGraph.astro:5）
website	drawGraph.ts	ident：文件名，保留原文（Conflicts.astro:8）
website	blame 视图	cjk：已中文化（SpecSheet.astro:71）
website	HEAD	term：Git 术语，保留原文（Commit.astro:27）
website	init	code：命令/标识符，保留原文（Story.astro:6）
