# batch-skip.tsv — B2（pending.tsv 第 273–500 行）不可译清单
# 列：line<TAB>scope<TAB>file<TAB>source<TAB>category（99 条原 skip + 8 条改判，改判行 category 以 [改判] 开头）
446	ui	apps/desktop/src/core/ipc.ts	--- demo staged patch ---	演示/示例/测试数据
447	ui	apps/desktop/src/core/ipc.ts	Already up to date (demo)	演示/示例/测试数据
448	ui	apps/desktop/src/core/ipc.ts	Demo User	演示/示例/测试数据
449	ui	apps/desktop/src/core/ipc.ts	Rebase complete (demo)	演示/示例/测试数据
450	ui	apps/desktop/src/core/ipc.ts	Reverted (demo)	演示/示例/测试数据
451	ui	apps/desktop/src/core/ipc.ts	src/app/App.tsx	路径/标识符/键名/CSS 类
452	ui	apps/desktop/src/core/ipc.ts	src/features/graph/drawGraph.ts	路径/标识符/键名/CSS 类
453	ui	apps/desktop/src/core/ipc.ts	src/graph/layout.ts	路径/标识符/键名/CSS 类
454	ui	apps/desktop/src/core/ipc.ts	src/main.ts	路径/标识符/键名/CSS 类
455	ui	apps/desktop/src/core/ipc.ts	vendor/libfoo	路径/标识符/键名/CSS 类
456	ui	apps/desktop/src/features/commit/draftStore.ts	zustand/middleware	路径/标识符/键名/CSS 类
481	ui	apps/desktop/src/features/diff/DiffViewer.tsx	image/svg+xml	路径/标识符/键名/CSS 类
488	ui	apps/desktop/src/features/forge/CreatePrDialog.tsx	 : ''}	代码片段/模板残留
495	ui	apps/desktop/src/features/graph/WipRow.tsx	3 2.5	代码片段/模板残留
496	ui	apps/desktop/src/features/hello/HelloPanel.ts	Some brand new untranslated phrase from upstream	文件不存在于上游 HEAD（过期待译行）
499	ui	apps/desktop/src/features/inspector/CommitDetails.tsx	).join('\n')}	代码片段/模板残留
