# batch-3.tsv — 第 3 批译文（pending.tsv 行 501–814，314 行：可译 135 / 跳过 179）
# 生成者：translator-c（t5，按 t1 契约 §6.1 格式）
# 列：scope<TAB>source<TAB>target<TAB>anchor(可选)
# 特例执行（契约 §2.3-3）：Amend/Review 无空格裸词带 anchor（\+ ' Amend' / \+ ' Review'）；' 6 changes' 前导空格规避（source 去空格 + anchor ' 6 changes'）；前导空格 Discard all/Stage all/Unstage all/Mark resolved 只做 dict scope 扩展。
# TR 复用 18 条（scope 并集）；大小写变体 folder missing 按 §2.3-2 产出小写 source。
# ============ ui（pending.tsv 行 501–599） ============
website	Windows (PowerShell)	Windows（PowerShell）
website	x64 installer	x64 安装程序
website	Scroll long lines	滚动长行
ui,website	Wrap long lines	自动换行
website	Toggle theme	切换主题
website	AngKorGit home	AngKorGit 主页
website	Close menu	关闭菜单
website	Open menu	打开菜单
website	View source on GitHub	在 GitHub 上查看源代码
website	⌘K, then type	⌘K，然后输入
website	that part is yours	那部分属于你
ui,website	Two branches, two folders	两个分支，两个文件夹
ui,website	Uncommitted changes	未提交的更改
website	local, no key	本地运行，无需密钥
website	AngKorGit or Angkor Git?	AngKorGit 还是 Angkor Git？
website	Does it send anything anywhere?	它会把任何数据发送出去吗？
website	How does it compare to GitKraken or Fork?	它与 GitKraken 或 Fork 相比如何？
website	Is it really free?	它真的免费吗？
website	Why does macOS warn me on first launch?	为什么 macOS 在首次启动时警告我？
website	Every day	每天
website	The rest	其余
website	A blame view	blame 视图
website	A plugin marketplace	插件市场
ui,website	File history…	文件历史…
ui,website	File history	文件历史
ui,website	New worktree…	新建工作树…
ui,website	Stash changes…	暂存更改…
ui,website	Create branch…	新建分支…
ui,website	Create tag…	新建标签…
ui,website	Fetch (with tags)	拉取（含标签）
ui,e2e,website	Pull requests	拉取请求
ui,e2e,website	Mark resolved	标记已解决
ui,website	Discard all	全部丢弃
ui,e2e,website	Stage all	全部暂存
ui,website	Unstage all	全部取消暂存
website	Amend	修订	\+ ' Amend'
website	Review	审查	\+ ' Review'
website	6 changes	6 个更改	' 6 changes'
website	Git client	Git 客户端
website	Page not found — AngKorGit	页面未找到 —— AngKorGit
ui,website	API key	API 密钥
website	let me just commit this WIP	让我先提交这个 WIP
