# 0.11.0 rust + e2e 跳过清单（translator-b · t18）
# 列：source<TAB>category<TAB>reason
from engine	fixture	git_engine 夹具提交消息/断言子串
github.com=dara-work, gitlab.com=dara	fixture	parse_account_bindings 模块测试夹具
index on	fixture	git_engine 夹具提交消息/断言子串
index on {branch}: {short} {summary}	gitraw	stash 提交消息格式（git 惯例）
kept across checkout\n	fixture	git_engine 夹具提交消息/断言子串
line should be staged	test-name	git_engine 断言消息
local base	fixture	git_engine 夹具提交消息/断言子串
local divergence	fixture	git_engine 夹具提交消息/断言子串
local edit\n	fixture	git_engine 夹具提交消息/断言子串
local feature work	fixture	git_engine 夹具提交消息/断言子串
local work\n	fixture	git_engine 夹具提交消息/断言子串
main repo stays intact	test-name	git_engine 断言消息
master change	fixture	git_engine 夹具提交消息/断言子串
master change\n	fixture	git_engine 夹具提交消息/断言子串
master commit	fixture	git_engine 夹具提交消息/断言子串
master work	fixture	git_engine 夹具提交消息/断言子串
merge other	fixture	git_engine 夹具提交消息/断言子串
message {message:?}	test-name	git_engine 断言消息
missing origin line in: {engine_message:?}	test-name	git_engine 断言消息
new staged\n	fixture	git_engine 夹具提交消息/断言子串
nonsense,=user,host=, GitHub.com=Dara	fixture	parse_account_bindings 模块测试夹具
not a rev	fixture	git_engine 夹具提交消息/断言子串
only a	fixture	git_engine 夹具提交消息/断言子串
other change\n	fixture	git_engine 夹具提交消息/断言子串
plain commit	fixture	git_engine 夹具提交消息/断言子串
pnpm --filter @angkorgit/desktop dev	command	启动命令（verify 裁决）
pr third	fixture	git_engine 夹具提交消息/断言子串
pr work	fixture	git_engine 夹具提交消息/断言子串
prod work	fixture	git_engine 夹具提交消息/断言子串
prod work\n	fixture	git_engine 夹具提交消息/断言子串
production change	fixture	git_engine 夹具提交消息/断言子串
production change\n	fixture	git_engine 夹具提交消息/断言子串
pull request checkout	gitraw	reflog 消息
release work	fixture	git_engine 夹具提交消息/断言子串
resolved by hand	fixture	git_engine 夹具提交消息/断言子串
resolved content\n	fixture	git_engine 夹具提交消息/断言子串
section[aria-label*=" 的历史"]	css	CSS 选择器（aria 已是中文）
section[aria-label^="文件差异："] div.overflow-y-auto	css	CSS 选择器（aria 已是中文）
section[aria-label^="文件差异："] span.font-mono	css	CSS 选择器（aria 已是中文）
source change\n	fixture	git_engine 夹具提交消息/断言子串
spills left	test-name	expect 断言标签（开发向）
spills right	test-name	expect 断言标签（开发向）
spills: ${part.text}	test-name	expect 断言标签（开发向）
src/features/graph/CommitGraph.tsx 的历史	cjk	已含中文标签
staged then edited\n	fixture	git_engine 夹具提交消息/断言子串
stash decoration	fixture	git_engine 夹具提交消息/断言子串
stash listed	fixture	git_engine 夹具提交消息/断言子串
three renamed	fixture	git_engine 夹具提交消息/断言子串
topic change	fixture	git_engine 夹具提交消息/断言子串
topic work	fixture	git_engine 夹具提交消息/断言子串
uncommitted changes exist in the index	code	libgit2 错误文本匹配标记（stash 回退判定）
unexpected http status code:	code	HTTP_STATUS_MARKER 常量
unexpected http status code: 401	code	libgit2 错误文本解析标记
unexpected http status code: 402	code	libgit2 错误文本解析标记
unexpected http status code: 403; class=Http (34)	code	libgit2 错误文本解析标记
unexpected http status code: 500	code	libgit2 错误文本解析标记
untracked files on	gitraw	stash 提交消息格式片段
untracked files on {branch}: {short} {summary}	gitraw	stash 提交消息格式（git 惯例）
wip graph	fixture	git_engine 夹具提交消息/断言子串
{file_header}@@ -{start},{old_count} +{start},{new_count} @@\n{body}	code	diff hunk 头语法拼接串
丢弃 src/features/graph/CommitGraph.tsx	cjk	已含中文标签
