# batch-v011b-misc.tsv（t19 · translator-c 产出，F7-3）——裁决 verify(41) 与 misc 候选：可译项集中于此
# 列：scope<TAB>source<TAB>target<TAB>anchor(可选，全部含空格/占位符，无需 anchor)
# 规则：${...}/{...} 占位符逐字保留；按 source 长度降序（长串优先，子串条目被长条目先行吸收）
docs	Updated for v0.11.0 (September 2026). [CHANGELOG.md](../CHANGELOG.md) is the	更新至 v0.11.0（2026 年 9 月）。[CHANGELOG.md](../CHANGELOG.md) 是
ui	Only this file is stashed. Everything else stays in your working copy.	仅暂存了这一个文件。其余内容保留在工作副本中。
ui	Create a ${prNoun} for ${repo?.headBranch} without leaving AngKorGit	无需离开 AngKorGit 即可为 ${repo?.headBranch} 创建 ${prNoun}
ui	This is a stash. Tick files to apply only those to the working copy.	这是一个暂存。勾选文件即可仅将这些文件应用到工作区。
ui	${errorLabel}: ${(error as { message?: string }).message ?? error}	${errorLabel}：${(error as { message?: string }).message ?? error}
ui	Discarded ${paths.length} change${paths.length === 1 ? '' : 's'}	已丢弃 ${paths.length} 处更改
ui	Redo failed: ${(error as { message?: string }).message ?? error}	重做失败：${(error as { message?: string }).message ?? error}
ui	Undo failed: ${(error as { message?: string }).message ?? error}	撤销失败：${(error as { message?: string }).message ?? error}
ui	Copied ${lines} line${lines === 1 ? '' : 's'} (${side} text)	已复制 ${lines} 行（${side} 文本）
ui	Discarded ${before} staged change${before === 1 ? '' : 's'}	已丢弃 ${before} 个已暂存更改
ui	Open a pre-filled pull request page for ${repo?.headBranch}	打开 ${repo?.headBranch} 的预填拉取请求页面
ui	Apply {picked.size} {picked.size === 1 ? 'file' : 'files'}	应用 {picked.size} 个文件
ui	The stashed changes are deleted and cannot be recovered.	暂存的更改将被删除且无法恢复。
e2e	Apply src/features/graph/GraphRow.tsx from the stash	从暂存应用 src/features/graph/GraphRow.tsx
ui	Create ${forgeNoun(forgeCurrent ? forgeKind : null)}	创建 ${forgeNoun(forgeCurrent ? forgeKind : null)}
e2e	Select src/features/graph/CommitGraph.tsx to apply	选择 src/features/graph/CommitGraph.tsx 以应用
ui	Open the commit\u2019s files / back to the graph	打开提交的文件 / 返回提交图
website	文件历史 is there. Line-level blame is on the list.	文件历史已经就绪，逐行 blame 也已在计划中。
ui	detached @ ${repo.headOid?.slice(0, 8) ?? '?'}	游离 @ ${repo.headOid?.slice(0, 8) ?? '?'}
website	AngKorGit · Git 客户端 for macOS, Windows, Linux	AngKorGit · 适用于 macOS、Windows、Linux 的 Git 客户端
ui	${changes} change${changes === 1 ? '' : 's'}	${changes} 处更改
ui	Applied ${basename(files[0])} from the stash	已从暂存应用 ${basename(files[0])}
ui	Applied ${files.length} files from the stash	已从暂存应用 ${files.length} 个文件
ui	detached @ ${wt.headOid?.slice(0, 8) ?? '?'}	游离 @ ${wt.headOid?.slice(0, 8) ?? '?'}
ui	Discard changes in ${paths.length} files?	丢弃 ${paths.length} 个文件中的更改？
ui	From commit ${dialogContext.slice(0, 8)}	从提交 ${dialogContext.slice(0, 8)} 起
ui	rename ${dialogContext} → ${name.trim()}	重命名 ${dialogContext} → ${name.trim()}
ui	Pop latest stash: ${stashes[0].message}	弹出最新暂存：${stashes[0].message}
ui	Unstage ${menuMulti.paths.length} files	取消暂存 ${menuMulti.paths.length} 个文件
ui	At commit ${dialogContext.slice(0, 8)}	在提交 ${dialogContext.slice(0, 8)} 处
rust	nothing to stash in the selected files	所选文件中没有可暂存的内容
ui	Stage ${menuMulti.paths.length} files	暂存 ${menuMulti.paths.length} 个文件
ui	Worktree ready · ${basename(created)}	工作树就绪 · ${basename(created)}
e2e	Applied GraphRow.tsx from the stash	已从暂存应用 GraphRow.tsx
rust	could not run git stash {verb}: {e}	无法运行 git stash {verb}：{e}
ui	Cherry-pick ${oids[0].slice(0, 8)}	拣选 ${oids[0].slice(0, 8)}
ui	Apply ${diff.path} from the stash	从暂存应用 ${diff.path}
ui	No staged files match the filter.	没有与筛选条件匹配的已暂存文件。
ui	Reset ${name} to ${ref.shorthand}	将 ${name} 重置为 ${ref.shorthand}
rust	{file} is not part of this stash	{file} 不属于此暂存
ui	Previous / next file (file list)	上一个 / 下一个文件（文件列表）
rust	{file} has no changes to stash	{file} 没有可暂存的更改
e2e	Applied 4 files from the stash	已从暂存应用 4 个文件
ui	The stash itself is unchanged.	暂存本身保持不变。
ui	+${leftovers.length - 3} more	+${leftovers.length - 3} 更多
ui	+${remaining.length - 3} more	+${remaining.length - 3} 更多
ui	create branch ${name.trim()}	创建分支 ${name.trim()}
ui	Select ${diff.path} to apply	选择 ${diff.path} 以应用
rust	stash {index} does not exist	暂存 {index} 不存在
ui,e2e	Reset branch to its remote?	将分支重置为其远端？
ui	No files match the filter.	没有与筛选条件匹配的文件。
rust	not part of this stash	不属于此暂存
ui,e2e	Stash selected changes	暂存选中的更改
ui,e2e	Filter changed files…	筛选更改的文件…
rust	{file} is untracked	{file} 未被跟踪
ui	Checkout ${name}	检出 ${name}
ui	Drop this stash?	丢弃此暂存？
ui,e2e	Hide file filter	隐藏文件筛选
ui,e2e	Pop latest stash	弹出最新暂存
e2e	This is a stash.	这是一个暂存。
ui,e2e	Lane color band	泳道色带
e2e	Apply 4 files	应用 4 个文件
ui,e2e	Filter files…	筛选文件…
e2e	Stage 3 files	暂存 3 个文件
ui,e2e	Clear filter	清除筛选
ui,e2e	Commit files	提交文件
ui,e2e	Filter files	筛选文件
ui,e2e	Reset branch	重置分支
